TCP,Derived Date,Deidre Date,Deidre Date Note
A03017,1613,,
A03018,1612,,
A03019,1610,,
A03021,1613,,
A03022,1610,,
A03023,1593,,
A03024,1570,,
A03025,1631,,
A03030,1637,,
A03032,1598,,
A03040,1552,,
A03046,1543,,
A03047,1481,,
A03048,1526,,
A03054,1633,,
A03056,1623,,
A03057,1640,,
A03058,1633,,
A03064,1631,,
A03065,1634,,
A03066,1638,,
A03067,1587,,
A03068,1587,,
A03069,1577,,
A03078,1624,,
A03079,1580,,
A03080,1625,,
A03082,1566,,
A03083,1553,,
A03087,1547,,
A03089,1590,,
A03092,1640,,
A03094,1556,,
A03096,1635,,
A03097,1584,,
A03099,1621,,
A03100,1579,,
A03103,1540,,
A03104,1635,,
A03109,1598,,
A03110,1570,,
A03111,1636,,
A03115,1610,,
A03116,1617,,
A03119,1604,,
A03120,1618,,
A03121,1580,,
A03123,1594,,
A03124,1585,,
A03125,1583,,
A03126,1520,,
A03127,1560,,
A03128,1621,,
A03130,1570,,
A03133,1630,,
A03134,1633,,
A03136,1637,,
A03139,1637,,
A03140,1628,,
A03141,1636,,
A03144,1631,,
A03146,1636,,
A03149,1625,,
A03153,1620,,
A03154,1625,,
A03164,1600,,
A03165,1554,,
A03166,1557,,
A03167,1562,,
A03168,1546,,
A03171,1550,,
A03173,1555,,
A03174,1560,,
A03175,1533,,
A03177,1544,,
A03179,1534,,
A03181,1544,,
A03184,1556,,
A03185,1612,,
A03186,1610,,
A03187,1630,,
A03188,1640,,
A03189,1613,,
A03190,1636,,
A03192,1637,,
A03193,1631,,
A03195,1633,,
A03196,1640,,
A03197,1607,,
A03200,1635,,
A03201,1631,,
A03202,1615,,
A03203,1613,,
A03204,1625,,
A03205,1611,,
A03206,1624,,
A03207,1635,,
A03208,1605,,
A03210,1638,,
A03217,1606,,
A03220,1600,,
A03221,1607,,
A03223,1632,,
A03224,1600,,
A03228,1632,,
A03229,1633,,
A03230,1637,,
A03231,1600,,
A03232,1593,,
A03233,1639,,
A03234,1631,,
A03235,1636,,
A03238,1613,,
A03239,1635,,
A03240,1634,,
A03241,1637,,
A03242,1638,,
A03243,1623,,
A03244,1608,,
A03248,1637,,
A03250,1609,,
A03251,1637,,
A03253,1636,,
A03254,1607,,
A03255,1638,,
A03256,1607,,
A03258,1634,,
A03260,1579,,
A03264,1603,,
A03267,1623,,
A03268,1609,,
A03269,1604,,
A03271,1607,,
A03272,1613,,
A03274,1613,,
A03276,1617,,
A03279,1615,,
A03281,1607,,
A03284,1584,,
A03292,1616,,
A03296,1622,,
A03302,1612,,
A03304,1604,,
A03306,1618,,
A03308,1607,,
A03311,1606,,
A03312,1595,,
A03315,1525,,
A03318,1528,,
A03319,1482,,
A03321,1593,,
A03325,1602,,
A03326,1574,,
A03327,1619,,
A03330,1630,,
A03332,1609,,
A03333,1608,,
A03334,1609,,
A03335,1624,,
A03336,1611,,
A03337,1554,,
A03338,1632,,
A03339,1633,,
A03342,1632,,
A03343,1635,,
A03344,1595,,
A03345,1592,,
A03346,1640,,
A03347,1640,,
A03349,1588,,
A03350,1600,,
A03351,1614,,
A03354,1606,,
A03356,1613,,
A03361,1581,,
A03362,1613,,
A03363,1574,,
A03364,1577,,
A03378,1576,,
A03379,1638,,
A03380,1599,,
A03388,1606,,
A03389,1604,,
A03390,1634,,
A03392,1622,,
A03395,1628,,
A03398,1593,,
A03400,1610,,
A03402,1638,,
A03403,1620,,
A03404,1605,,
A03405,1610,,
A03406,1633,,
A03407,1617,,
A03408,1580,,
A03409,1637,,
A03411,1632,,
A03413,1613,,
A03415,1639,,
A03416,1615,,
A03418,1609,,
A03419,1622,,
A03420,1638,,
A03424,1615,,
A03425,1628,,
A03426,1633,,
A03427,1625,,
A03429,1640,,
A03430,1554,,
A03431,1555,,
A03432,1567,,
A03434,1577,,
A03435,1562,,
A03438,1615,,
A03439,1555,,
A03440,1554,,
A03441,1597,,
A03442,1599,,
A03443,1610,,
A03444,1609,,
A03445,1612,,
A03448,1577,,
A03450,1622,,
A03451,1622,,
A03452,1621,,
A03453,1573,,
A03455,1626,,
A03456,1589,,
A03457,1622,,
A03458,1618,,
A03459,1620,,
A03461,1614,,
A03464,1596,,
A03465,1606,,
A03467,1578,,
A03468,1590,,
A03469,1625,,
A03470,1603,,
A03472,1594,,
A03475,1601,,
A03476,1622,,
A03477,1622,,
A03479,1575,,
A03481,1592,,
A03482,1572,,
A03484,1508,,
A03486,1511,,
A03488,1535,,
A03489,1497,,
A03490,1619,,
A03492,1623,,
A03494,1626,,
A03495,1626,,
A03496,1618,,
A03497,1626,,
A03500,1613,,
A03504,1603,,
A03505,1624,,
A03507,1619,,
A03508,1581,,
A03512,1611,,
A03513,1598,,
A03515,1615,,
A03516,1640,,
A03519,1547,,
A03527,1624,,
A03528,1586,,
A03549,1571,,
A03550,1566,,
A03559,1630,,
A03564,1523,,
A03566,1509,,
A03571,1590,,
A03573,1588,,
A03576,1592,,
A03581,1590,,
A03582,1603,,
A03584,1612,,
A03585,1612,,
A03586,1612,,
A03589,1612,,
A03590,1604,,
A03597,1612,,
A03598,1614,,
A03599,1640,,
A03600,1638,,
A03603,1640,,
A03604,1638,,
A03605,1637,,
A03609,1640,,
A03610,1637,,
A03611,1632,,
A03614,1638,,
A03615,1638,,
A03617,1638,,
A03618,1547,,
A03619,1562,,
A03620,1580,,
A03621,1547,,
A03622,1549,,
A03627,1562,,
A03628,1549,,
A03631,1551,,
A03632,1550,,
A03634,1553,,
A03635,1579,,
A03636,1549,,
A03639,1604,,
A03640,1609,,
A03641,1609,,
A03645,1581,,
A03648,1612,,
A03653,1611,,
A03659,1620,,
A03670,1567,,
A03671,1621,,
A03674,1625,,
A03678,1638,,
A03679,1565,,
A03680,1566,,
A03681,1625,,
A03687,1622,,
A03688,1618,,
A03691,1566,,
A03693,1626,,
A03694,1614,,
A03695,1613,,
A03696,1619,,
A03697,1617,,
A03698,1625,,
A03699,1610,,
A03700,1585,,
A03702,1591,,
A03705,1631,,
A03713,1609,,
A03715,1530,,
A03717,1615,,
A03718,1586,,
A03723,1573,,
A03724,1603,,
A03727,1521,,
A03728,1518,,
A03730,1640,,
A03731,1588,,
A03733,1640,,
A03734,1613,,
A03735,1640,,
A03742,1557,,
A03747,1581,,
A03749,1569,,
A03751,1634,,
A03752,1640,,
A03753,1623,,
A03754,1568,,
A03755,1581,,
A03756,1570,,
A03758,1615,,
A03759,1600,,
A03760,1622,,
A03763,1597,,
A03764,1598,,
A03765,1602,,
A03768,1565,,
A03769,1567,,
A03771,1594,,
A03777,1569,,
A03778,1606,,
A03779,1595,,
A03780,1604,,
A03783,1628,,
A03784,1629,,
A03786,1631,,
A03787,1584,,
A03788,1578,,
A03790,1615,,
A03792,1546,,
A03795,1632,,
A03796,1622,,
A03797,1640,,
A03800,1615,,
A03804,1587,,
A03805,1577,,
A03807,1627,,
A03810,1602,,
A03817,1602,,
A03825,1572,,
A03826,1599,,
A03827,1594,,
A03828,1594,,
A03829,1602,,
A03833,1594,,
A03834,1605,,
A03835,1605,,
A03836,1605,,
A03837,1613,,
A03838,1617,,
A03839,1628,,
A03840,1621,,
A03841,1580,,
A03842,1607,,
A03845,1640,,
A03850,1563,,
A03851,1588,,
A03852,1607,,
A03854,1589,,
A03856,1537,,
A03857,1616,,
A03858,1605,,
A03860,1595,,
A03861,1578,,
A03862,1583,,
A03875,1631,,
A03880,1614,,
A03881,1614,,
A03882,1614,,
A03883,1614,,
A03884,1614,,
A03885,1618,,
A03886,1601,,
A03887,1600,,
A03888,1618,,
A03890,1595,,
A03893,1588,,
A03896,1550,,
A03897,1637,,
A03903,1593,,
A03906,1589,,
A03907,1586,,
A03908,1586,,
A03909,1560,,
A03912,1560,,
A03915,1605,,
A03916,1533,,
A03917,1536,,
A03920,1619,,
A03921,1596,,
A03922,1615,,
A03924,1638,,
A03925,1598,,
A03926,1579,,
A03928,1606,,
A03930,1625,,
A03932,1620,,
A03935,1494,,
A03936,1507,,
A03939,1566,,
A03941,1620,,
A03942,1618,,
A03944,1620,,
A03945,1600,,
A03946,1604,,
A03947,1616,,
A03949,1595,,
A03950,1601,,
A03952,1614,,
A03960,1640,,
A03961,1588,,
A03963,1595,,
A03966,1640,,
A03968,1558,,
A03972,1518,,
A03975,1517,,
A03976,1511,,
A03983,1517,,
A03985,1520,,
A03987,1524,,
A03988,1515,,
A03990,1489,,
A03992,1517,,
A03995,1510,,
A03999,1515,,
A04000,1517,,
A04001,1529,,
A04002,1510,,
A04005,1487,,
A04006,1520,,
A04009,1498,,
A04010,1520,,
A04012,1520,,
A04014,1480,,
A04017,1522,,
A04018,1508,,
A04019,1518,,
A04023,1609,,
A04024,1500,,
A04026,1608,,
A04027,1570,,
A04028,1598,,
A04031,1619,,
A04032,1624,,
A04033,1622,,
A04034,1620,,
A04036,1576,,
A04041,1494,,
A04047,1547,,
A04050,1525,,
A04052,1565,,
A04053,1557,,
A04054,1565,,
A04055,1561,,
A04056,1622,,
A04061,1546,,
A04062,1618,,
A04068,1548,,
A04069,1628,,
A04070,1608,,
A04074,1624,,
A04076,1625,,
A04077,1599,,
A04079,1615,,
A04081,1634,,
A04083,1635,,
A04085,1627,,
A04086,1572,,
A04091,1624,,
A04095,1612,,
A04099,1609,,
A04101,1639,,
A04102,1624,,
A04103,1561,,
A04104,1625,,
A04105,1569,,
A04106,1634,,
A04107,1570,,
A04108,1564,,
A04110,1599,,
A04112,1624,,
A04113,1579,,
A04114,1579,,
A04118,1628,,
A04122,1629,,
A04123,1600,,
A04124,1626,,
A04125,1635,,
A04127,1610,,
A04128,1637,,
A04132,1534,,
A04136,1580,,
A04137,1533,,
A04138,1607,,
A04139,1611,,
A04141,1624,,
A04145,1619,,
A04146,1588,,
A04151,1618,,
A04153,1614,,
A04154,1628,,
A04155,1640,,
A04156,1609,,
A04157,1603,,
A04159,1624,,
A04160,1622,,
A04163,1612,,
A04164,1623,,
A04165,1614,,
A04166,1625,,
A04167,1637,,
A04168,1635,,
A04187,1615,,
A04189,1634,,
A04190,1617,,
A04191,1625,,
A04192,1638,,
A04194,1629,,
A04195,1627,,
A04199,1616,,
A04200,1622,,
A04206,1568,,
A04207,1613,,
A04208,1606,,
A04209,1625,,
A04211,1616,,
A04214,1600,,
A04215,1599,,
A04218,1604,,
A04220,1625,,
A04221,1598,,
A04223,1599,,
A04224,1616,,
A04235,1603,,
A04238,1618,,
A04240,1604,,
A04242,1604,,
A04243,1597,,
A04250,1616,,
A04251,1618,,
A04254,1584,,
A04256,1627,,
A04258,1603,,
A04259,1617,,
A04260,1591,,
A04261,1618,,
A04262,1589,,
A04267,1618,,
A04269,1627,,
A04270,1619,,
A04284,1619,,
A04285,1607,,
A04286,1609,,
A04305,1615,,
A04306,1637,,
A04310,1603,,
A04311,1603,,
A04316,1603,,
A04317,1607,,
A04321,1618,,
A04323,1604,,
A04324,1607,,
A04327,1618,,
A04328,1608,,
A04334,1597,,
A04339,1625,,
A04340,1625,,
A04341,1607,,
A04344,1612,,
A04345,1609,,
A04347,1625,,
A04351,1578,,
A04357,1607,,
A04361,1624,,
A04362,1630,,
A04363,1496,,
A04364,1599,,
A04365,1640,,
A04366,1605,,
A04368,1629,,
A04369,1576,,
A04371,1624,,
A04372,1590,,
A04374,1625,,
A04376,1601,,
A04377,1624,,
A04378,1621,,
A04379,1637,,
A04380,1613,,
A04384,1630,,
A04385,1535,,
A04386,1495,,
A04387,1499,,
A04388,1606,,
A04389,1628,,
A04390,1625,,
A04391,1614,,
A04393,1614,,
A04397,1510,,
A04400,1623,,
A04401,1580,,
A04403,1513,,
A04404,1617,,
A04406,1630,,
A04407,1626,,
A04408,1619,,
A04409,1610,,
A04410,1619,,
A04411,1613,,
A04412,1611,,
A04415,1620,,
A04416,1601,,
A04417,1640,,
A04418,1640,,
A04421,1530,,
A04423,1550,,
A04425,1606,,
A04426,1523,,
A04428,1484,,
A04429,1634,,
A04430,1543,,
A04434,1604,,
A04437,1575,,
A04442,1624,,
A04458,1562,,
A04459,1564,,
A04462,1595,,
A04463,1583,,
A04468,1567,,
A04472,1584,,
A04474,1565,,
A04477,1581,,
A04479,1531,,
A04480,1607,,
A04482,1560,,
A04483,1582,,
A04484,1562,,
A04486,1612,,
A04488,1530,,
A04489,1528,,
A04491,1553,,
A04494,1623,,
A04495,1624,,
A04498,1625,,
A04499,1595,,
A04501,1588,,
A04503,1609,,
A04506,1597,,
A04510,1544,,
A04511,1550,,
A04512,1542,,
A04513,1574,,
A04515,1591,,
A04520,1611,,
A04522,1510,,
A04523,1515,,
A04524,1541,,
A04525,1621,,
A04527,1553,,
A04528,1623,,
A04532,1579,,
A04534,1618,,
A04535,1591,,
A04537,1600,,
A04539,1607,,
A04540,1617,,
A04541,1606,,
A04542,1595,,
A04546,1535,,
A04547,1623,,
A04548,1605,,
A04549,1595,,
A04550,1603,,
A04551,1612,,
A04553,1620,,
A04554,1603,,
A04555,1596,,
A04556,1597,,
A04560,1631,,
A04561,1591,,
A04564,1592,,
A04567,1593,,
A04568,1607,,
A04569,1635,,
A04571,1612,,
A04574,1621,,
A04576,1609,,
A04577,1601,,
A04581,1609,,
A04582,1531,,
A04585,1640,,
A04586,1595,,
A04587,1630,,
A04588,1630,,
A04589,1619,,
A04591,1628,,
A04596,1630,,
A04597,1622,,
A04598,1546,,
A04599,1638,,
A04600,1634,,
A04602,1615,,
A04604,1635,,
A04605,1633,,
A04606,1579,,
A04608,1588,,
A04610,1548,,
A04613,1600,,
A04616,1609,,
A04617,1607,,
A04618,1614,,
A04619,1635,,
A04622,1626,,
A04623,1631,,
A04626,1625,,
A04627,1633,,
A04629,1623,,
A04630,1600,,
A04632,1616,,
A04633,1631,,
A04636,1612,,
A04637,1604,,
A04638,1609,,
A04639,1609,,
A04640,1611,,
A04641,1622,,
A04643,1608,,
A04644,1631,,
A04645,1620,,
A04647,1601,,
A04648,1600,,
A04651,1640,,
A04652,1625,,
A04653,1601,,
A04654,1606,,
A04655,1631,,
A04656,1624,,
A04657,1626,,
A04658,1631,,
A04661,1637,,
A04663,1603,,
A04666,1558,,
A04673,1594,,
A04678,1511,,
A04680,1602,,
A04690,1610,,
A04691,1613,,
A04692,1635,,
A04693,1535,,
A04694,1535,,
A04695,1549,,
A04696,1545,,
A04699,1543,,
A04700,1546,,
A04701,1544,,
A04702,1534,,
A04703,1543,,
A04705,1632,,
A04711,1570,,
A04712,1565,,
A04713,1615,,
A04714,1535,,
A04717,1612,,
A04725,1605,,
A04735,1625,,
A04736,1594,,
A04743,1544,,
A04754,1637,,
A04762,1617,,
A04763,1615,,
A04764,1580,,
A04766,1622,,
A04767,1625,,
A04770,1598,,
A04774,1635,,
A04775,1625,,
A04776,1628,,
A04779,1621,,
A04780,1603,,
A04782,1629,,
A04783,1570,,
A04784,1617,,
A04785,1593,,
A04786,1578,,
A04787,1546,,
A04789,1578,,
A04790,1581,,
A04792,1501,,
A04793,1587,,
A04794,1577,,
A04795,1625,,
A04796,1626,,
A04799,1629,,
A04800,1609,,
A04801,1617,,
A04803,1593,,
A04806,1553,,
A04807,1548,,
A04808,1571,,
A04809,1585,,
A04810,1555,,
A04811,1585,,
A04813,1596,,
A04814,1633,,
A04816,1608,,
A04821,1618,,
A04823,1613,,
A04824,1638,,
A04826,1621,,
A04827,1598,,
A04828,1621,,
A04830,1603,,
A04831,1640,,
A04836,1626,,
A04838,1640,,
A04840,1625,,
A04841,1613,,
A04843,1607,,
A04845,1599,,
A04847,1624,,
A04849,1620,,
A04850,1619,,
A04851,1607,,
A04852,1608,,
A04853,1608,,
A04854,1614,,
A04855,1549,,
A04857,1625,,
A04859,1617,,
A04862,1630,,
A04863,1598,,
A04866,1574,,
A04870,1631,,
A04872,1597,,
A04873,1570,,
A04874,1638,,
A04881,1611,,
A04887,1600,,
A04888,1594,,
A04889,1596,,
A04890,1550,,
A04892,1570,,
A04893,1571,,
A04894,1569,,
A04895,1637,,
A04896,1631,,
A04898,1628,,
A04899,1633,,
A04901,1579,,
A04902,1577,,
A04905,1579,,
A04906,1580,,
A04907,1640,,
A04909,1639,,
A04910,1524,,
A04911,1603,,
A04916,1623,,
A04917,1554,,
A04918,1554,,
A04919,1635,,
A04920,1560,,
A04922,1572,,
A04923,1558,,
A04924,1556,,
A04926,1554,,
A04928,1558,,
A04930,1580,,
A04931,1566,,
A04936,1583,,
A04940,1519,,
A04941,1605,,
A04942,1592,,
A04954,1587,,
A04955,1588,,
A04956,1636,,
A04959,1635,,
A04960,1572,,
A04961,1625,,
A04962,1614,,
A04964,1589,,
A04966,1590,,
A04967,1549,,
A04970,1610,,
A04973,1597,,
A04975,1522,,
A04976,1623,,
A04977,1640,,
A04978,1632,,
A04979,1560,,
A04984,1640,,
A04985,1629,,
A04986,1640,,
A04988,1585,,
A04989,1594,,
A04991,1612,,
A04997,1582,,
A05017,1581,,
A05025,1591,,
A05033,1628,,
A05034,1548,,
A05035,1536,,
A05036,1590,,
A05037,1590,,
A05038,1548,,
A05039,1550,,
A05040,1623,,
A05041,1630,,
A05042,1629,,
A05043,1548,,
A05045,1550,,
A05046,1575,,
A05047,1600,,
A05048,1585,,
A05049,1565,,
A05051,1598,,
A05052,1621,,
A05054,1597,,
A05056,1611,,
A05059,1595,,
A05061,1616,,
A05062,1621,,
A05063,1545,,
A05064,1547,,
A05065,1574,,
A05066,1588,,
A05067,1584,,
A05069,1579,,
A05072,1589,,
A05073,1589,,
A05074,1588,,
A05075,1594,,
A05076,1559,,
A05082,1630,,
A05083,1535,,
A05085,1611,,
A05089,1591,,
A05090,1591,,
A05091,1589,,
A05092,1614,,
A05093,1576,,
A05094,1586,,
A05099,1594,,
A05102,1601,,
A05105,1618,,
A05107,1584,,
A05111,1574,,
A05113,1611,,
A05115,1636,,
A05123,1583,,
A05124,1509,,
A05126,1589,,
A05137,1614,,
A05138,1618,,
A05140,1634,,
A05141,1549,,
A05142,1549,,
A05143,1562,,
A05146,1634,,
A05152,1537,,
A05156,1553,,
A05158,1550,,
A05159,1484,,
A05161,1639,,
A05163,1581,,
A05165,1637,,
A05166,1622,,
A05167,1621,,
A05168,1625,,
A05169,1626,,
A05170,1625,,
A05171,1628,,
A05172,1638,,
A05176,1623,,
A05178,1630,,
A05179,1556,,
A05180,1570,,
A05182,1587,,
A05183,1593,,
A05184,1596,,
A05185,1586,,
A05186,1572,,
A05188,1596,,
A05190,1612,,
A05191,1624,,
A05193,1635,,
A05195,1631,,
A05199,1586,,
A05202,1566,,
A05203,1596,,
A05205,1599,,
A05206,1605,,
A05208,1510,,
A05212,1629,,
A05217,1635,,
A05218,1576,,
A05220,1597,,
A05221,1625,,
A05223,1609,,
A05225,1623,,
A05226,1617,,
A05229,1617,,
A05230,1617,,
A05232,1473,,
A05236,1597,,
A05237,1582,,
A05241,1492,,
A05245,1630,,
A05246,1606,,
A05251,1487,,
A05257,1634,,
A05259,1616,,
A05269,1588,,
A05270,1588,,
A05271,1561,,
A05272,1577,,
A05277,1592,,
A05279,1605,,
A05280,1609,,
A05281,1606,,
A05282,1612,,
A05284,1613,,
A05286,1557,,
A05287,1638,,
A05288,1625,,
A05289,1624,,
A05290,1613,,
A05291,1603,,
A05293,1621,,
A05294,1548,,
A05295,1544,,
A05296,1545,,
A05297,1582,,
A05298,1546,,
A05299,1543,,
A05300,1549,,
A05301,1542,,
A05302,1589,,
A05303,1605,,
A05305,1621,,
A05310,1539,,
A05311,1592,,
A05312,1587,,
A05313,1576,,
A05316,1586,,
A05317,1613,,
A05318,1609,,
A05319,1548,,
A05320,1631,,
A05322,1638,,
A05323,1634,,
A05324,1629,,
A05325,1575,,
A05326,1619,,
A05331,1600,,
A05334,1574,,
A05335,1594,,
A05336,1595,,
A05338,1602,,
A05339,1609,,
A05341,1617,,
A05342,1625,,
A05344,1639,,
A05345,1639,,
A05347,1637,,
A05349,1623,,
A05350,1625,,
A05351,1572,,
A05352,1569,,
A05353,1571,,
A05354,1584,,
A05357,1631,,
A05358,1587,,
A05360,1577,,
A05363,1592,,
A05364,1618,,
A05367,1634,,
A05370,1631,,
A05371,1621,,
A05372,1573,,
A05373,1540,,
A05374,1576,,
A05376,1570,,
A05379,1607,,
A05380,1608,,
A05382,1627,,
A05383,1618,,
A05386,1620,,
A05387,1607,,
A05388,1573,,
A05389,1563,,
A05390,1550,,
A05392,1551,,
A05393,1551,,
A05394,1550,,
A05397,1550,,
A05398,1609,,
A05400,1575,,
A05403,1634,,
A05404,1594,,
A05406,1620,,
A05407,1602,,
A05408,1624,,
A05409,1606,,
A05410,1595,,
A05412,1595,,
A05414,1600,,
A05416,1622,,
A05417,1619,,
A05418,1637,,
A05421,1625,,
A05439,1636,,
A05456,1579,,
A05458,1598,,
A05459,1638,,
A05460,1638,,
A05462,1629,,
A05463,1587,,
A05464,1639,,
A05465,1640,,
A05466,1639,,
A05467,1638,,
A05468,1632,,
A05470,1619,,
A05475,1522,,
A05479,1615,,
A05494,1591,,
A05510,1633,,
A05516,1525,,
A05517,1595,,
A05531,1651,,
A05532,1565,,
A05533,1619,,
A05534,1625,,
A05535,1621,,
A05537,1568,,
A05547,1538,,
A05548,1554,,
A05554,1604,,
A05555,1637,,
A05558,1622,,
A05559,1548,,
A05560,1625,,
A05562,1598,,
A05567,1584,,
A05569,1598,,
A05570,1609,,
A05571,1556,,
A05572,1556,,
A05575,1595,,
A05576,1592,,
A05581,1638,,
A05583,1594,,
A05586,1591,,
A05587,1603,,
A05588,1536,,
A05589,1640,,
A05590,1640,,
A05594,1616,,
A05597,1640,,
A05598,1618,,
A05599,1633,,
A05600,1616,,
A05601,1637,,
A05603,1482,,
A05604,1637,,
A05611,1637,,
A05633,1637,,
A05651,1556,,
A05657,1634,,
A05679,1589,,
A05684,1475,,
A05689,1625,,
A05694,1569,,
A05703,1577,,
A05710,1580,,
A05711,1569,,
A05722,1495,,
A05729,1596,,
A05734,1630,,
A05738,1581,,
A05751,1635,,
A05759,1614,,
A05770,1600,,
A05777,1531,,
A05781,1606,,
A05782,1533,,
A05789,1534,,
A05792,1610,,
A05801,1615,,
A05807,1630,,
A05808,1539,,
A05817,1613,,
A05824,1545,,
A05855,1616,,
A05861,1497,,
A05952,1640,,
A05962,1637,,
A05967,1618,,
A05975,1631,,
A05983,1603,,
A05990,1618,,
A05995,1618,,
A05999,1634,,
A06004,1618,,
A06013,1618,,
A06018,1619,,
A06030,1618,,
A06051,1617,,
A06055,1558,,
A06057,1548,,
A06059,1548,,
A06060,1619,,
A06063,1620,,
A06065,1618,,
A06068,1619,,
A06074,1617,,
A06078,1577,,
A06079,1571,,
A06083,1594,,
A06089,1629,,
A06091,1553,,
A06098,1625,,
A06105,1551,,
A06106,1616,,
A06108,1597,,
A06112,1548,,
A06118,1597,,
A06121,1629,,
A06125,1534,,
A06128,1600,,
A06129,1631,,
A06131,1602,,
A06132,1586,,
A06133,1607,,
A06134,1590,,
A06135,1590,,
A06136,1576,,
A06137,1590,,
A06138,1607,,
A06139,1607,,
A06140,1573,,
A06143,1602,,
A06144,1607,,
A06145,1591,,
A06146,1610,,
A06147,1584,,
A06149,1633,,
A06150,1613,,
A06151,1579,,
A06155,1580,,
A06157,1597,,
A06160,1640,,
A06161,1640,,
A06162,1584,,
A06163,1591,,
A06164,1596,,
A06165,1592,,
A06166,1591,,
A06167,1595,,
A06168,1593,,
A06169,1596,,
A06170,1593,,
A06171,1596,,
A06172,1579,,
A06173,1592,,
A06177,1615,,
A06181,1589,,
A06182,1603,,
A06183,1596,,
A06184,1594,,
A06185,1594,,
A06190,1614,,
A06191,1623,,
A06192,1620,,
A06193,1619,,
A06194,1620,,
A06196,1621,,
A06199,1624,,
A06202,1597,,
A06203,1593,,
A06205,1630,,
A06207,1619,,
A06210,1580,,
A06213,1550,,
A06214,1562,,
A06215,1564,,
A06216,1597,,
A06217,1567,,
A06218,1568,,
A06219,1572,,
A06221,1577,,
A06223,1576,,
A06224,1580,,
A06226,1586,,
A06227,1587,,
A06228,1595,,
A06229,1595,,
A06230,1595,,
A06233,1606,,
A06234,1608,,
A06235,1613,,
A06236,1612,,
A06237,1620,,
A06239,1621,,
A06241,1625,,
A06242,1625,,
A06243,1625,,
A06245,1629,,
A06247,1630,,
A06248,1630,,
A06251,1603,,
A06252,1613,,
A06253,1625,,
A06254,1625,,
A06255,1629,,
A06257,1603,,
A06259,1603,,
A06260,1621,,
A06263,1631,,
A06264,1635,,
A06265,1625,,
A06266,1584,,
A06268,1626,,
A06270,1602,,
A06271,1630,,
A06273,1612,,
A06277,1580,,
A06278,1595,,
A06279,1628,,
A06282,1624,,
A06283,1630,,
A06284,1621,,
A06285,1624,,
A06286,1619,,
A06287,1621,,
A06288,1636,,
A06289,1619,,
A06291,1636,,
A06296,1611,,
A06297,1627,,
A06298,1586,,
A06299,1630,,
A06301,1621,,
A06303,1621,,
A06304,1639,,
A06305,1603,,
A06306,1526,,
A06307,1605,,
A06308,1621,,
A06309,1667,,
A06312,1593,,
A06314,1621,,
A06315,1612,,
A06316,1636,,
A06317,1612,,
A06318,1621,,
A06319,1555,,
A06325,1527,,
A06329,1536,,
A06330,1538,,
A06332,1621,,
A06333,1600,,
A06337,1630,,
A06339,1597,,
A06340,1578,,
A06341,1579,,
A06343,1620,,
A06346,1581,,
A06347,1582,,
A06348,1580,,
A06350,1535,,
A06356,1627,,
A06357,1630,,
A06360,1638,,
A06361,1612,,
A06362,1613,,
A06363,1613,,
A06365,1617,,
A06366,1617,,
A06367,1619,,
A06368,1620,,
A06369,1621,,
A06370,1621,,
A06371,1622,,
A06372,1622,,
A06374,1626,,
A06375,1628,,
A06377,1562,,
A06379,1562,,
A06380,1562,,
A06381,1569,,
A06384,1630,,
A06385,1631,,
A06386,1624,,
A06388,1621,,
A06389,1616,,
A06390,1581,,
A06393,1640,,
A06394,1627,,
A06395,1633,,
A06396,1633,,
A06397,1629,,
A06398,1640,,
A06400,1597,,
A06401,1596,,
A06402,1639,,
A06404,1609,,
A06405,1624,,
A06411,1614,,
A06415,1631,,
A06421,1634,,
A06422,1532,,
A06423,1530,,
A06425,1606,,
A06430,1601,,
A06431,1598,,
A06436,1582,,
A06445,1614,,
A06447,1598,,
A06448,1598,,
A06450,1599,,
A06453,1638,,
A06456,1622,,
A06458,1607,,
A06460,1546,,
A06462,1534,,
A06464,1535,,
A06467,1533,,
A06468,1629,,
A06471,1636,,
A06472,1640,,
A06473,1632,,
A06475,1634,,
A06476,1582,,
A06477,1589,,
A06480,1578,,
A06481,1581,,
A06484,1581,,
A06490,1534,,
A06491,1548,,
A06492,1575,,
A06500,1577,,
A06502,1581,,
A06504,1573,,
A06507,1554,,
A06508,1548,,
A06509,1536,,
A06510,1548,,
A06511,1543,,
A06512,1594,,
A06513,1632,,
A06514,1564,,
A06515,1535,,
A06516,1578,,
A06517,1610,,
A06520,1548,,
A06521,1578,,
A06524,1579,,
A06525,1570,,
A06529,1602,,
A06530,1610,,
A06531,1612,,
A06532,1538,,
A06534,1634,,
A06539,1500,,
A06541,1500,,
A06543,1477,,
A06544,1493,,
A06545,1497,,
A06546,1510,,
A06547,1534,,
A06548,1531,,
A06549,1565,,
A06550,1480,,
A06551,1510,,
A06553,1477,,
A06554,1478,,
A06555,1612,,
A06556,1495,,
A06558,1484,,
A06559,1484,,
A06560,1531,,
A06561,1510,,
A06562,1535,,
A06564,1559,,
A06567,1476,,
A06568,1497,,
A06569,1477,,
A06570,1506,,
A06572,1520,,
A06574,1500,,
A06579,1622,,
A06583,1584,,
A06589,1591,,
A06590,1578,,
A06606,1619,,
A06607,1580,,
A06617,1589,,
A06619,1592,,
A06620,1601,,
A06621,1592,,
A06622,1594,,
A06625,1584,,
A06628,1550,,
A06629,1597,,
A06630,1596,,
