ngram,corpus frequency,document frequency,rank in corpus
downy,4,4,538
downward,4,4,538
doubtfully,4,3,538
doublets,4,4,538
doricles,4,1,538
dong,4,2,538
donation,4,4,538
divisions,4,3,538
divines,4,3,538
divides,4,4,538
ditty,4,4,538
distressful,4,4,538
distaste,4,3,538
distaff,4,4,538
dissentious,4,3,538
disprove,4,4,538
dispossess,4,3,538
disposing,4,4,538
displease,4,4,538
disobedient,4,3,538
dishonesty,4,4,538
disdaining,4,4,538
discourses,4,3,538
discomfited,4,3,538
disclose,4,4,538
dinnertime,4,2,538
dignified,4,4,538
differs,4,4,538
dieted,4,3,538
determinate,4,4,538
detect,4,4,538
detained,4,4,538
destinies,4,4,538
destined,4,4,538
desperation,4,3,538
desk,4,2,538
descried,4,4,538
departing,4,4,538
denote,4,4,538
demeanour,4,4,538
delivery,4,3,538
delivering,4,4,538
delightful,4,4,538
deities,4,4,538
define,4,3,538
defied,4,4,538
defenses,4,3,538
default,4,3,538
defaced,4,3,538
debauched,4,3,538
dauntless,4,3,538
dates,4,3,538
datchet,4,1,538
darling,4,4,538
customs,4,3,538
curtsies,4,4,538
curtal,4,4,538
curiously,4,4,538
curiosity,4,2,538
curfew,4,4,538
curbs,4,4,538
curbed,4,4,538
curate,4,2,538
cunningly,4,4,538
cumberland,4,2,538
cuckolds,4,4,538
cuckoldly,4,2,538
crutches,4,3,538
crust,4,4,538
crushed,4,3,538
cruelly,4,4,538
crowd,4,4,538
crispian,4,1,538
criminal,4,4,538
crickets,4,4,538
crescent,4,4,538
creating,4,4,538
crazed,4,4,538
craving,4,4,538
craven,4,4,538
cracks,4,4,538
cozening,4,4,538
cozenage,4,3,538
cozen,4,3,538
coxcombs,4,2,538
covetousness,4,4,538
covers,4,4,538
covenants,4,3,538
countess,4,3,538
counters,4,4,538
counterfeits,4,4,538
counterfeiting,4,4,538
counterfeited,4,3,538
counselors,4,4,538
councillor,4,2,538
cottage,4,2,538
cormorant,4,4,538
core,4,2,538
converting,4,3,538
controlment,4,3,538
contriver,4,4,538
contraries,4,4,538
contaminated,4,4,538
consumption,4,4,538
consummate,4,4,538
consuming,4,4,538
consult,4,4,538
constrains,4,4,538
consists,4,4,538
consist,4,4,538
considering,4,4,538
consenting,4,3,538
consecrated,4,4,538
conrade,4,1,538
conjuration,4,4,538
conjectures,4,4,538
confronted,4,4,538
confirms,4,4,538
confesses,4,4,538
conduit,4,4,538
conceiving,4,3,538
conceited,4,4,538
concealment,4,4,538
compounds,4,3,538
complot,4,3,538
compliments,4,2,538
competitor,4,3,538
communicate,4,4,538
commune,4,4,538
commonly,4,4,538
committing,4,3,538
commerce,4,3,538
commence,4,4,538
comforting,4,4,538
comforter,4,3,538
comb,4,4,538
colt,4,4,538
coloured,4,4,538
cockle,4,4,538
cobham,4,3,538
clouded,4,4,538
cloten's,4,1,538
closing,4,3,538
cloaks,4,4,538
clitus,4,1,538
clink,4,1,538
clerks,4,4,538
clerkly,4,3,538
cleopatra's,4,2,538
cleomenes,4,1,538
clement's,4,1,538
clears,4,4,538
cleanly,4,3,538
claribel,4,1,538
clad,4,4,538
civet,4,3,538
cipher,4,4,538
cinders,4,4,538
choosing,4,2,538
chins,4,3,538
chill,4,2,538
chidden,4,4,538
chickens,4,4,538
cherubins,4,4,538
cherubin,4,4,538
cheers,4,3,538
cheat,4,3,538
chaplain,4,3,538
chaos,4,4,538
changeable,4,4,538
champions,4,4,538
cerberus,4,4,538
cattle,4,3,538
cato's,4,3,538
catches,4,3,538
catched,4,4,538
catastrophe,4,4,538
catalogue,4,4,538
cassibelan,4,1,538
cassandra,4,1,538
cashiered,4,3,538
cared,4,4,538
cardinals,4,2,538
capulets,4,1,538
canonised,4,3,538
cannibals,4,3,538
cankers,4,4,538
calmed,4,3,538
callet,4,4,538
cakes,4,4,538
cake,4,3,538
cain,4,4,538
cable,4,4,538
butts,4,2,538
butterflies,4,4,538
butler,4,3,538
butcher's,4,4,538
busied,4,3,538
burgonet,4,2,538
burdened,4,3,538
bulwark,4,4,538
bullyrook,4,1,538
bulls,4,3,538
buildings,4,4,538
buffet,4,4,538
buff,4,2,538
budget,4,2,538
buckles,4,4,538
buckler,4,3,538
buckingham's,4,3,538
bruit,4,4,538
bruising,4,4,538
brother-in-law,4,3,538
brothel,4,4,538
broach,4,4,538
brittle,4,3,538
british,4,2,538
bristow,4,2,538
bristle,4,4,538
brisk,4,4,538
brightest,4,4,538
brew,4,3,538
brevity,4,3,538
bravest,4,3,538
braves,4,3,538
brandished,4,2,538
bracelet,4,2,538
bove,4,4,538
bourbon,4,2,538
bounties,4,3,538
borrows,4,3,538
borrowing,4,4,538
borachio,4,1,538
bondmen,4,3,538
bolingbroke's,4,1,538
bodily,4,4,538
bloodily,4,4,538
blithe,4,3,538
blindness,4,4,538
blinded,4,3,538
blew,4,4,538
blemished,4,3,538
bleat,4,4,538
bleak,4,4,538
blanks,4,4,538
blacker,4,3,538
bishop's,4,2,538
birthright,4,3,538
bird's,4,3,538
bides,4,4,538
bidd'st,4,4,538
bethought,4,4,538
beseeming,4,4,538
benefactors,4,2,538
belonging,4,4,538
believes,4,4,538
belarius,4,1,538
behooves,4,4,538
begets,4,4,538
beetles,4,4,538
beck,4,4,538
bearded,4,4,538
beacon,4,4,538
bawcock,4,3,538
battle's,4,3,538
bath,4,4,538
basilisks,4,4,538
basilisk,4,4,538
barely,4,4,538
bareheaded,4,4,538
barbarism,4,4,538
banns,4,3,538
banner,4,4,538
bagpipe,4,3,538
avail,4,3,538
authorities,4,4,538
authentic,4,3,538
austria,4,2,538
austere,4,4,538
augment,4,4,538
attribute,4,3,538
attest,4,2,538
attainder,4,4,538
athenians,4,1,538
assuredly,4,4,538
assistant,4,3,538
assigned,4,4,538
assailed,4,4,538
aspire,4,4,538
asks,4,3,538
asia,4,4,538
arrogant,4,4,538
armourer,4,3,538
arden,4,1,538
approof,4,3,538
approached,4,4,538
appetites,4,4,538
appellant,4,2,538
appease,4,4,538
apparition,4,3,538
appareled,4,4,538
apoplexy,4,2,538
apish,4,4,538
apiece,4,4,538
anymore,4,3,538
anybody,4,4,538
antiates,4,1,538
annual,4,4,538
anne's,4,1,538
angers,4,3,538
ancestry,4,4,538
anatomy,4,4,538
amendment,4,4,538
amended,4,4,538
ambles,4,2,538
alps,4,4,538
allows,4,4,538
alacrity,4,4,538
aims,4,4,538
agreement,4,2,538
agincourt,4,1,538
aggravate,4,4,538
agate,4,4,538
afric,4,4,538
afresh,4,3,538
afire,4,4,538
afield,4,2,538
affront,4,3,538
affirm,4,3,538
afar,4,4,538
aerie,4,3,538
aemilius,4,1,538
aediles,4,1,538
advertisement,4,3,538
adversary's,4,3,538
adult'ress,4,2,538
adoption,4,4,538
adders,4,4,538
acres,4,4,538
acquire,4,3,538
acorn,4,3,538
acknowledged,4,3,538
achievements,4,3,538
accords,4,4,538
absurd,4,3,538
abridgment,4,4,538
abraham,4,3,538
abortive,4,3,538
abjure,4,4,538
abbot,4,2,538
abandon,4,3,538
a-nights,4,3,538
a-birding,4,1,538
yokes,3,3,539
yeomen,3,3,539
yawning,3,3,539
wye,3,2,539
wronger,3,3,539
wrings,3,3,539
wrestled,3,1,539
wrested,3,3,539
wreathed,3,3,539
woven,3,2,539
worm-eaten,3,3,539
workmen,3,3,539
woolen,3,3,539
wool,3,3,539
woodman,3,3,539
woodbine,3,2,539
womanly,3,3,539
woe's,3,2,539
wizard,3,3,539
wived,3,2,539
wittingly,3,2,539
witnessed,3,3,539
witless,3,3,539
withholds,3,3,539
withdrew,3,3,539
wisdom's,3,2,539
winding,3,3,539
willoughby,3,1,539
whitmore,3,1,539
whistling,3,3,539
whirlwind,3,3,539
whirl,3,2,539
wend,3,3,539
well-spoken,3,2,539
well-appointed,3,2,539
welkin's,3,3,539
welcomed,3,3,539
weightier,3,3,539
wedged,3,3,539
weathercock,3,3,539
wearisome,3,3,539
weariness,3,3,539
wean,3,3,539
weakly,3,3,539
we'd,3,3,539
waxes,3,2,539
wavering,3,3,539
waved,3,3,539
wat,3,1,539
wasting,3,2,539
wassail,3,3,539
waspish,3,3,539
wasp,3,2,539
warwickshire,3,3,539
warranty,3,3,539
warped,3,3,539
warms,3,3,539
wares,3,3,539
warder,3,3,539
wantons,3,3,539
wan,3,3,539
wakened,3,3,539
wagoner,3,2,539
wagered,3,3,539
waged,3,2,539
wade,3,3,539
vulcan's,3,3,539
vulcan,3,3,539
votary,3,2,539
visits,3,3,539
visions,3,2,539
vipers,3,2,539
viperous,3,3,539
viper,3,3,539
viola,3,1,539
vinegar,3,3,539
vigilant,3,3,539
vigilance,3,3,539
views,3,2,539
viewed,3,2,539
victuals,3,3,539
vials,3,3,539
verges,3,1,539
verbal,3,3,539
vaunting,3,3,539
vaulty,3,2,539
vaulting,3,3,539
varrius,3,2,539
varnished,3,2,539
varnish,3,2,539
vanquish,3,3,539
vane,3,2,539
valleys,3,3,539
valley,3,3,539
valeria,3,1,539
vainglory,3,3,539
usurpation,3,3,539
urn,3,3,539
urine,3,3,539
urinal,3,2,539
urchins,3,3,539
uproar,3,3,539
upreared,3,3,539
upbraids,3,3,539
unworthiest,3,3,539
unwise,3,3,539
unwillingness,3,2,539
unwieldy,3,2,539
unwashed,3,3,539
untuned,3,3,539
untruths,3,3,539
unthankfulness,3,3,539
unstaid,3,3,539
unsought,3,3,539
unsheathe,3,1,539
unseasoned,3,3,539
unseasonable,3,3,539
unseal,3,3,539
unsavoury,3,3,539
unsanctified,3,3,539
unrelenting,3,3,539
unpruned,3,3,539
unpolished,3,3,539
unpeopled,3,3,539
unparalleled,3,3,539
unpaid,3,2,539
unnecessary,3,2,539
unlikely,3,3,539
unlettered,3,2,539
unlawfully,3,3,539
unholy,3,3,539
unguarded,3,3,539
ungently,3,3,539
ungartered,3,3,539
unfledged,3,3,539
unfix,3,2,539
unfinished,3,3,539
unfelt,3,3,539
unfeignedly,3,3,539
unfeigned,3,2,539
undiscovered,3,3,539
undertakings,3,2,539
undertakes,3,3,539
undermine,3,3,539
uncurrent,3,3,539
unclasp,3,3,539
uncertainty,3,3,539
unbraced,3,2,539
unbound,3,3,539
unbated,3,2,539
unacquainted,3,2,539
ulcerous,3,3,539
tyrannize,3,2,539
twopence,3,2,539
twinkling,3,3,539
tuft,3,3,539
tub,3,3,539
trumpet's,3,3,539
trots,3,2,539
troth-plight,3,2,539
triumphing,3,3,539
triumphantly,3,3,539
tripolis,3,1,539
trials,3,3,539
trespasses,3,3,539
treats,3,3,539
treasures,3,3,539
treasonous,3,2,539
treason's,3,3,539
travers,3,1,539
trains,3,3,539
tradition,3,3,539
town's,3,2,539
tours,3,2,539
touchstone,3,1,539
tottering,3,3,539
torrent,3,3,539
tools,3,2,539
tomorrow's,3,2,539
tombs,3,3,539
toll,3,3,539
toiled,3,3,539
toes,3,3,539
toasted,3,3,539
toast,3,3,539
title's,3,2,539
titan's,3,2,539
tinkers,3,3,539
timandra,3,1,539
tilting,3,3,539
tight,3,3,539
tiger's,3,3,539
ties,3,3,539
thwart,3,3,539
throes,3,3,539
thriftless,3,3,539
thrice-worthy,3,3,539
three-quarters,3,2,539
thrall,3,2,539
thistle,3,2,539
third's,3,2,539
thinkings,3,3,539
thievish,3,3,539
thicker,3,3,539
thews,3,3,539
therewith,3,3,539
thereunto,3,3,539
thereat,3,3,539
theoric,3,3,539
thatched,3,3,539
thas,3,1,539
thankless,3,3,539
thankings,3,3,539
tetter,3,3,539
tetchy,3,3,539
terribly,3,3,539
tendered,3,3,539
tempting,3,3,539
temptation,3,2,539
temporize,3,3,539
teems,3,3,539
teem,3,3,539
taverns,3,3,539
tattered,3,3,539
tastes,3,3,539
tasks,3,2,539
tasked,3,3,539
tart,3,3,539
tapsters,3,3,539
tap,3,2,539
tang,3,2,539
taming,3,2,539
tamely,3,3,539
talent,3,1,539
tainting,3,3,539
sycamore,3,3,539
sword's,3,3,539
swoons,3,3,539
swooned,3,3,539
swims,3,3,539
sweeps,3,3,539
swart,3,3,539
swam,3,3,539
swaggerer,3,2,539
susan,3,1,539
surname,3,1,539
surer,3,3,539
surcease,3,3,539
suppressed,3,3,539
supposing,3,3,539
supposes,3,3,539
sunset,3,3,539
sunny,3,3,539
sunk,3,3,539
summoned,3,3,539
summit,3,2,539
sulphurous,3,3,539
sully,3,3,539
suggestions,3,3,539
suffocate,3,3,539
suchlike,3,3,539
succours,3,3,539
successively,3,2,539
successfully,3,3,539
succeeds,3,3,539
subtly,3,3,539
subornation,3,2,539
subject's,3,2,539
stumps,3,1,539
stuffs,3,3,539
studying,3,3,539
stubbornness,3,3,539
strumpet's,3,3,539
strove,3,3,539
strides,3,3,539
stretches,3,3,539
streaks,3,2,539
straying,3,3,539
strayed,3,3,539
strawberries,3,2,539
strand,3,3,539
stowed,3,3,539
stoutly,3,2,539
stormy,3,3,539
storehouse,3,2,539
stopping,3,3,539
stoops,3,3,539
stools,3,3,539
stockfish,3,3,539
stinging,3,3,539
stifled,3,3,539
stifle,3,3,539
sterling,3,3,539
stench,3,3,539
statute,3,3,539
startles,3,2,539
starlight,3,2,539
stared,3,3,539
standards,3,2,539
stall,3,3,539
stakes,3,3,539
stagger,3,3,539
stables,3,3,539
squash,3,3,539
squadrons,3,3,539
spurring,3,3,539
spruce,3,2,539
sprinkle,3,3,539
sprays,3,3,539
spouts,3,3,539
sportive,3,3,539
spoons,3,2,539
spokes,3,2,539
splitting,3,3,539
splits,3,3,539
spleens,3,3,539
spits,3,3,539
spiteful,3,3,539
spital,3,2,539
spice,3,3,539
spherical,3,3,539
spends,3,3,539
speediest,3,3,539
speculation,3,3,539
spartan,3,3,539
sourest,3,3,539
sounding,3,2,539
sounder,3,3,539
sorel,3,1,539
sorceress,3,2,539
sorcerers,3,2,539
sophy,3,2,539
sop,3,3,539
somewhere,3,3,539
solid,3,3,539
solicited,3,3,539
soles,3,3,539
sojourned,3,3,539
softest,3,3,539
softer,3,3,539
snug,3,1,539
snow-white,3,2,539
snout,3,1,539
snore,3,3,539
snip,3,2,539
sneaking,3,3,539
snap,3,3,539
smug,3,3,539
smooth-faced,3,3,539
smokes,3,3,539
smith,3,3,539
smite,3,3,539
smirched,3,2,539
sluttish,3,3,539
slower,3,3,539
slipper,3,3,539
slink,3,3,539
slightest,3,3,539
slighted,3,3,539
slender's,3,1,539
sleek,3,3,539
slaughterman,3,3,539
slaughtering,3,3,539
skittish,3,2,539
skills,3,3,539
skilless,3,3,539
sip,3,3,539
singularity,3,2,539
singled,3,2,539
singer,3,3,539
sinewy,3,3,539
sincerely,3,3,539
simon,3,3,539
similes,3,3,539
silvered,3,3,539
silius,3,1,539
signiors,3,2,539
signified,3,3,539
signet,3,3,539
signed,3,3,539
sightless,3,2,539
sift,3,3,539
sicyon,3,1,539
sicinius,3,1,539
shuffling,3,2,539
shuffle,3,2,539
shrug,3,3,539
shrouds,3,3,539
shrouded,3,3,539
shrive,3,3,539
shrinks,3,3,539
shrieks,3,3,539
shrieking,3,3,539
shortens,3,3,539
shortened,3,3,539
shops,3,3,539
shooter,3,1,539
sheepcote,3,2,539
sheep's,3,3,539
shedding,3,3,539
shave,3,3,539
sharpness,3,3,539
shared,3,3,539
shanks,3,3,539
shame's,3,3,539
sham'st,3,3,539
shaken,3,3,539
shades,3,2,539
sextus,3,1,539
sew,3,3,539
severals,3,3,539
seven-night,3,3,539
sessions,3,2,539
sessa,3,2,539
servitude,3,3,539
servitor,3,3,539
sere,3,3,539
sequestration,3,3,539
separate,3,3,539
sententious,3,3,539
sempronius,3,2,539
semiramis,3,2,539
self-willed,3,3,539
self's,3,2,539
seizure,3,3,539
seizes,3,3,539
seigniories,3,2,539
seduce,3,3,539
sedition,3,3,539
sedges,3,2,539
sects,3,3,539
seconded,3,3,539
seasick,3,3,539
sealing,3,3,539
sea's,3,3,539
screech,3,2,539
scratching,3,3,539
scraped,3,3,539
scrape,3,3,539
scout,3,3,539
scouring,3,3,539
scoured,3,3,539
scottish,3,2,539
scorning,3,3,539
scorched,3,3,539
scone,3,1,539
scoffs,3,2,539
schoolmasters,3,2,539
sceptered,3,3,539
scepter's,3,2,539
scent,3,3,539
scenes,3,3,539
scatters,3,3,539
scarred,3,3,539
scarcity,3,3,539
scanned,3,3,539
scambling,3,2,539
scaled,3,3,539
savory,3,3,539
savageness,3,3,539
satisfying,3,2,539
satire,3,3,539
satin,3,2,539
satiety,3,3,539
sardis,3,1,539
sanctimony,3,3,539
sally,3,3,539
sala,3,1,539
sakes,3,3,539
saintlike,3,2,539
sailing,3,3,539
sailed,3,3,539
sagittary,3,2,539
sadder,3,3,539
rutland's,3,2,539
ruthful,3,3,539
ruth,3,3,539
rustic,3,3,539
russians,3,1,539
russia,3,2,539
runagate,3,3,539
rumours,3,3,539
ruffians,3,3,539
ruff,3,2,539
rubbed,3,3,539
roughcast,3,1,539
rooms,3,3,539
rolling,3,3,539
roe,3,3,539
rods,3,3,539
roaming,3,3,539
roam,3,3,539
riveted,3,3,539
risen,3,3,539
ripped,3,2,539
ripens,3,3,539
ripen,3,3,539
rigorous,3,3,539
rigged,3,2,539
rift,3,3,539
riddling,3,2,539
riddles,3,3,539
rice,3,2,539
rheims,3,2,539
reynaldo,3,1,539
revolution,3,3,539
revives,3,3,539
reverse,3,3,539
reverently,3,3,539
revelling,3,3,539
reveled,3,2,539
revealed,3,3,539
retention,3,2,539
resume,3,3,539
resolves,3,3,539
resolutely,3,3,539
resistance,3,3,539
resigned,3,3,539
residing,3,2,539
reside,3,3,539
resembled,3,3,539
resemblance,3,3,539
requiring,3,3,539
requested,3,3,539
represent,3,3,539
reprehended,3,2,539
reprehend,3,3,539
reposing,3,3,539
replication,3,3,539
replenished,3,3,539
repents,3,3,539
repented,3,3,539
repeals,3,3,539
repays,3,3,539
repairs,3,3,539
rents,3,3,539
renewed,3,3,539
removing,3,2,539
removes,3,3,539
remorseless,3,3,539
remnants,3,3,539
rememb'rest,3,3,539
remained,3,3,539
remainders,3,3,539
rejoices,3,3,539
rehearsed,3,3,539
registered,3,3,539
refusing,3,3,539
reform,3,3,539
reflect,3,3,539
refined,3,3,539
refer,3,3,539
reels,3,3,539
reeling,3,3,539
reel,3,3,539
reeds,3,2,539
reed,3,3,539
reechy,3,3,539
reduce,3,2,539
redressed,3,2,539
redoubled,3,3,539
redeems,3,3,539
redeeming,3,3,539
red-hot,3,3,539
rectify,3,2,539
recovers,3,3,539
records,3,3,539
recompensed,3,3,539
receptacle,3,2,539
recalled,3,3,539
reasoned,3,3,539
reaped,3,3,539
ravel,3,3,539
rave,3,3,539
ratsbane,3,3,539
rareness,3,3,539
rapine,3,1,539
rapes,3,2,539
rap,3,1,539
ransacked,3,3,539
rankness,3,3,539
