TCP,text_name,component0,component1
A01066,A01066.headed.txt,-2.9960689,2.117048459
A01069,A01069.headed.txt,-1.774273718,1.042773284
A01072,A01072.headed.txt,2.309985479,-1.761723168
A01073,A01073.headed.txt,0.129839938,-0.227952758
A01075,A01075.headed.txt,0.538096837,0.634740609
A01076,A01076.headed.txt,2.250403902,0.79876059
A01077,A01077.headed.txt,-1.040169121,0.914926883
A01078,A01078.headed.txt,0.469863877,0.89781136
A01080,A01080.headed.txt,1.200914753,-1.591049784
A01083,A01083.headed.txt,1.104562975,-3.440743453
A01084,A01084.headed.txt,-3.390574043,1.482653288
A01085,A01085.headed.txt,-0.597283437,0.903004856
A01086,A01086.headed.txt,3.406980881,1.097052817
A01088,A01088.headed.txt,0.742340153,1.286549073
A01089,A01089.headed.txt,-3.164714062,-5.975989853
A01090,A01090.headed.txt,-0.435671575,-0.170218366
A01091,A01091.headed.txt,-1.761980454,-2.587783437
A01092,A01092.headed.txt,-0.569915523,-0.480770949
A01093,A01093.headed.txt,0.965715676,-1.579693842
A01094,A01094.headed.txt,0.941494085,0.403141967
A01095,A01095.headed.txt,-0.661724355,-0.474031321
A01097,A01097.headed.txt,-3.48326797,-0.677539016
A01098,A01098.headed.txt,-5.843813314,0.199182363
A01099,A01099.headed.txt,1.848518342,-0.725748732
A01100,A01100.headed.txt,-0.359904728,0.102077385
A01101,A01101.headed.txt,-0.893216423,-1.78656324
A01107,A01107.headed.txt,1.995194806,0.239081488
A01108,A01108.headed.txt,-3.887156458,-3.640803552
A01115,A01115.headed.txt,0.152577154,-1.094139031
A01118,A01118.headed.txt,-0.006428894,1.956518082
A01125,A01125.headed.txt,2.526666294,-1.576942858
A01128,A01128.headed.txt,0.054160023,0.328641609
A01129,A01129.headed.txt,-1.150056691,-4.628762412
A01130,A01130.headed.txt,0.899424489,1.055642279
A01136,A01136.headed.txt,0.789495388,1.630574187
A01138,A01138.headed.txt,2.10842079,1.089123628
A01139,A01139.headed.txt,0.560444303,1.19827156
A01141,A01141.headed.txt,-3.677300364,1.520919276
A01143,A01143.headed.txt,0.747035368,1.510888097
A01144,A01144.headed.txt,2.138560601,2.301233301
A01145,A01145.headed.txt,0.078254179,0.854367294
A01147,A01147.headed.txt,-0.088862893,-2.710478199
A01148,A01148.headed.txt,0.898093554,1.475347059
A01149,A01149.headed.txt,4.23338169,-1.575625433
A01150,A01150.headed.txt,1.749959174,3.777078199
A01151,A01151.headed.txt,-1.410370737,-2.292539672
A01152,A01152.headed.txt,0.215474783,1.094314976
A01154,A01154.headed.txt,0.618494987,0.570071982
A01155,A01155.headed.txt,0.190852636,-1.265802098
A01157,A01157.headed.txt,-2.020928759,-1.62503171
A01158,A01158.headed.txt,-0.289779796,-1.269776719
A01159,A01159.headed.txt,6.042860844,-0.948028218
A01160,A01160.headed.txt,-0.219882158,-0.533722985
A01161,A01161.headed.txt,-0.345023772,-0.165733813
A01162,A01162.headed.txt,-1.789444357,-2.427034552
A01164,A01164.headed.txt,0.632740314,-0.166775037
A01165,A01165.headed.txt,-0.721644489,-0.053005682
A01167,A01167.headed.txt,-1.293237686,-0.808694649
A01169,A01169.headed.txt,-0.937669441,-0.575891311
A01170,A01170.headed.txt,-0.043805028,2.739588308
A01171,A01171.headed.txt,-1.5620032,0.107111494
A01173,A01173.headed.txt,1.430574357,0.848015258
A01175,A01175.headed.txt,1.283169675,1.311766506
A01177,A01177.headed.txt,-0.676090077,-0.488666222
A01180,A01180.headed.txt,0.338289719,1.736856663
A01181,A01181.headed.txt,3.139536494,1.980707476
A01185,A01185.headed.txt,-0.91378839,0.433030759
A01186,A01186.headed.txt,1.268313169,1.123995272
A01189,A01189.headed.txt,1.625105789,2.404116158
A01190,A01190.headed.txt,0.814414851,0.240484533
A01192,A01192.headed.txt,3.265915642,0.969021627
A01194,A01194.headed.txt,-3.483014305,-0.218315763
A01196,A01196.headed.txt,0.164271452,-0.14307014
A01197,A01197.headed.txt,2.26215342,0.812984299
A01198,A01198.headed.txt,-0.101541522,-0.979685128
A01199,A01199.headed.txt,-1.014492127,0.338979416
A01200,A01200.headed.txt,0.908614598,0.886797987
A01202,A01202.headed.txt,-0.914712271,2.106884977
A01203,A01203.headed.txt,-0.10933962,2.560432094
A01209,A01209.headed.txt,-0.32847142,1.921952543
A01210,A01210.headed.txt,1.597996086,1.875696852
A01216,A01216.headed.txt,0.159196996,0.322658206
A01217,A01217.headed.txt,-3.60362987,0.496431697
A01218,A01218.headed.txt,-3.142860414,2.096056078
A01219,A01219.headed.txt,-0.801419666,0.683043099
A01221,A01221.headed.txt,0.162444581,2.201568465
A01222,A01222.headed.txt,1.534929873,0.072110518
A01224,A01224.headed.txt,-2.278387034,-2.827669618
A01225,A01225.headed.txt,-2.816601779,0.948047565
A01227,A01227.headed.txt,-5.079320311,1.030839726
A01228,A01228.headed.txt,-3.44919303,-0.525677351
A01231,A01231.headed.txt,0.668170341,-4.155019286
A01233,A01233.headed.txt,0.046249098,1.089434847
A01234,A01234.headed.txt,2.396602407,0.043242649
A01235,A01235.headed.txt,1.415843485,1.059583228
A01236,A01236.headed.txt,3.215102743,1.437457448
A01238,A01238.headed.txt,4.158230719,1.165133604
A01239,A01239.headed.txt,4.439912161,0.48644409
A01240,A01240.headed.txt,3.887074291,0.374033029
A01243,A01243.headed.txt,-2.005698704,-1.673811831
A01245,A01245.headed.txt,-2.728156701,0.910028744
A01247,A01247.headed.txt,0.914748945,-1.497881492
A01248,A01248.headed.txt,1.948652808,-1.232284977
A01250,A01250.headed.txt,-1.510334308,-1.766834648
A01252,A01252.headed.txt,1.65159473,1.879424182
A01253,A01253.headed.txt,-2.987229484,1.862248702
A01255,A01255.headed.txt,-0.66724814,-0.977617136
A01256,A01256.headed.txt,-3.340144437,0.705879207
A01258,A01258.headed.txt,1.38600908,0.804162929
A01260,A01260.headed.txt,-2.13733009,2.554563854
A01261,A01261.headed.txt,-1.2776395,2.221540235
A01262,A01262.headed.txt,3.035777199,1.246814089
A01267,A01267.headed.txt,-2.419122976,2.040067602
A01268,A01268.headed.txt,-0.615171842,0.811550285
A01272,A01272.headed.txt,-0.562843232,1.723730263
A01273,A01273.headed.txt,0.088351119,1.389784764
A01278,A01278.headed.txt,0.839613733,1.103810271
A01279,A01279.headed.txt,0.591997968,1.352490298
A01281,A01281.headed.txt,-1.661740439,0.673921415
A01283,A01283.headed.txt,-2.006221372,0.161758726
A01284,A01284.headed.txt,1.488470516,0.619995353
A01286,A01286.headed.txt,-2.469785684,0.967762749
A01287,A01287.headed.txt,1.871247662,-2.246078844
A01289,A01289.headed.txt,-0.991692812,0.436772752
A01292,A01292.headed.txt,1.612464561,-3.175201492
A01297,A01297.headed.txt,-0.908244949,0.951967461
A01299,A01299.headed.txt,1.160568434,0.760738851
A01300,A01300.headed.txt,1.604562841,2.349927482
A01303,A01303.headed.txt,1.447249032,2.435269348
A01304,A01304.headed.txt,2.208191428,1.348122143
A01309,A01309.headed.txt,0.547005436,0.329177095
A01312,A01312.headed.txt,2.042062866,2.391331408
A01313,A01313.headed.txt,-3.9049891,-1.110624405
A01320,A01320.headed.txt,0.491081402,0.643535544
A01324,A01324.headed.txt,1.0511292,-0.140746416
A01325,A01325.headed.txt,2.263933075,-0.345301339
A01327,A01327.headed.txt,0.842345476,0.889220866
A01331,A01331.headed.txt,2.519740756,1.77058866
A01332,A01332.headed.txt,4.876255074,2.283469132
A01333,A01333.headed.txt,1.861068941,-0.425795859
A01335,A01335.headed.txt,1.548578412,0.920405232
A01336,A01336.headed.txt,2.390145261,0.386922037
A01338,A01338.headed.txt,3.944688656,-1.339436323
A01341,A01341.headed.txt,-3.866275267,-0.203172641
A01342,A01342.headed.txt,-1.352226518,-1.769405674
A01344,A01344.headed.txt,-0.428584935,1.016605883
A01346,A01346.headed.txt,-1.188220866,-0.120511329
A01347,A01347.headed.txt,-1.536531392,0.224745028
A01348,A01348.headed.txt,0.013559361,2.222373849
A01349,A01349.headed.txt,-2.752851631,0.168070931
A01351,A01351.headed.txt,-2.442660564,1.824707038
A01353,A01353.headed.txt,-3.484336568,2.232088321
A01354,A01354.headed.txt,-1.734163012,0.818332846
A01362,A01362.headed.txt,1.347734491,-3.506172971
A01363,A01363.headed.txt,-2.925889679,3.832394503
A01364,A01364.headed.txt,-0.9866773,-0.042838757
A01365,A01365.headed.txt,0.225834266,1.009668546
A01366,A01366.headed.txt,0.585519884,-0.29232868
A01368,A01368.headed.txt,0.274411892,1.195250361
A01369,A01369.headed.txt,-3.499869525,0.540152372
A01371,A01371.headed.txt,-0.560776816,-0.360035076
A01372,A01372.headed.txt,2.181542089,1.53707445
A01373,A01373.headed.txt,-3.171317179,1.469607819
A01374,A01374.headed.txt,2.037158051,1.511215771
A01375,A01375.headed.txt,-2.641365397,1.084561333
A01376,A01376.headed.txt,-3.008252691,1.1927042
A01377,A01377.headed.txt,3.724510248,-0.86365734
A01378,A01378.headed.txt,0.470046981,0.891230112
A01379,A01379.headed.txt,-0.950284397,1.050033255
A01382,A01382.headed.txt,-1.572557635,1.569339703
A01383,A01383.headed.txt,1.366083549,2.012198548
A01387,A01387.headed.txt,1.514324686,0.8515762
A01389,A01389.headed.txt,-2.674932255,2.285590579
A01391,A01391.headed.txt,-1.813258824,0.263295888
A01395,A01395.headed.txt,-1.248324359,0.040667181
A01401,A01401.headed.txt,-1.625901392,1.663011746
A01402,A01402.headed.txt,-1.534138906,1.529813253
A01403,A01403.headed.txt,-2.413912836,2.220557605
A01404,A01404.headed.txt,-0.572556317,1.068371624
A01405,A01405.headed.txt,-1.077107885,0.816841513
A01406,A01406.headed.txt,-2.067574906,0.751981039
A01407,A01407.headed.txt,-5.306928216,0.872607306
A01408,A01408.headed.txt,-3.154970436,-2.475018104
A01410,A01410.headed.txt,-1.310139788,0.546723377
A01420,A01420.headed.txt,1.193059187,2.228762459
A01424,A01424.headed.txt,-6.151946033,1.701539124
A01425,A01425.headed.txt,-5.995463576,1.538055542
A01426,A01426.headed.txt,-2.373029798,-3.380412114
A01428,A01428.headed.txt,-2.989989282,-0.421733204
A01429,A01429.headed.txt,-0.897980842,-4.486553403
A01430,A01430.headed.txt,2.964840487,-1.932404476
A01433,A01433.headed.txt,-2.529995202,0.937175691
A01436,A01436.headed.txt,-3.488241508,-1.696660497
A01443,A01443.headed.txt,-2.798971221,-0.553373652
A01444,A01444.headed.txt,-2.860273958,-0.643711014
A01445,A01445.headed.txt,2.15553222,-1.690644128
A01446,A01446.headed.txt,-4.242937972,-2.052971485
A01448,A01448.headed.txt,-3.673829718,-0.553612495
A01449,A01449.headed.txt,-0.796891389,-0.370218603
A01450,A01450.headed.txt,-0.41790562,0.5459215
A01451,A01451.headed.txt,-0.385457451,-2.40760996
A01452,A01452.headed.txt,-1.071677151,0.318288668
A01453,A01453.headed.txt,-1.073635794,1.021117446
A01454,A01454.headed.txt,-3.015519503,-1.01684272
A01455,A01455.headed.txt,0.003192235,0.180481314
A01456,A01456.headed.txt,2.463812751,1.218479947
A01457,A01457.headed.txt,1.338981408,3.34676579
A01461,A01461.headed.txt,1.693560917,1.102033168
A01463,A01463.headed.txt,1.023094897,2.168600767
A01464,A01464.headed.txt,0.48829513,-0.350648869
A01466,A01466.headed.txt,0.719820484,-0.073842013
A01467,A01467.headed.txt,-1.253045312,1.477135576
A01468,A01468.headed.txt,0.831537326,1.927267539
A01469,A01469.headed.txt,-0.234344526,1.580589311
A01470,A01470.headed.txt,-2.795133268,1.324162282
A01471,A01471.headed.txt,-2.759383236,1.318708384
A01472,A01472.headed.txt,0.585413411,-1.499135513
A01473,A01473.headed.txt,-0.833377824,0.538765698
A01474,A01474.headed.txt,1.32034593,-1.675847668
A01475,A01475.headed.txt,-1.87905651,0.969262198
A01476,A01476.headed.txt,-1.531450034,-4.994922029
A01483,A01483.headed.txt,-0.984863042,-0.043701647
A01490,A01490.headed.txt,1.213705601,0.655171266
A01491,A01491.headed.txt,0.295560974,-1.097901464
A01492,A01492.headed.txt,0.462132392,1.629428391
A01500,A01500.headed.txt,-3.758480015,1.406831862
A01501,A01501.headed.txt,-3.765851065,1.398626807
A01502,A01502.headed.txt,-4.103746665,1.311378213
A01503,A01503.headed.txt,0.475755246,0.396980402
A01504,A01504.headed.txt,-1.184787749,-0.714489766
A01505,A01505.headed.txt,-4.125976516,0.954892204
A01506,A01506.headed.txt,-1.175768193,-0.013913522
A01507,A01507.headed.txt,0.645065163,0.241131029
A01509,A01509.headed.txt,-3.139899637,2.233381578
A01511,A01511.headed.txt,-1.461257922,-2.981432636
A01512,A01512.headed.txt,-2.728349212,0.742738796
A01513,A01513.headed.txt,-3.513202221,1.730355777
A01514,A01514.headed.txt,-3.522595302,1.603084861
A01516,A01516.headed.txt,0.65480169,0.383209519
A01517,A01517.headed.txt,-0.725657672,1.451232719
A01518,A01518.headed.txt,-0.031553054,1.987617477
A01520,A01520.headed.txt,-1.187487566,2.362193864
A01521,A01521.headed.txt,-1.79814673,-0.238704354
A01522,A01522.headed.txt,-3.686929155,1.161508489
A01523,A01523.headed.txt,-0.624474135,-3.937753035
A01524,A01524.headed.txt,-0.253594864,-1.563726236
A01528,A01528.headed.txt,0.146602011,-1.394906256
A01529,A01529.headed.txt,0.281363985,-2.488490465
A01530,A01530.headed.txt,-0.045737695,-1.232429515
A01531,A01531.headed.txt,-0.123447886,-1.800041704
A01532,A01532.headed.txt,-0.199525752,-2.466200793
A01533,A01533.headed.txt,0.231137092,-2.932531079
A01534,A01534.headed.txt,-0.301485869,-3.024910874
A01537,A01537.headed.txt,0.154736243,-1.935417399
A01538,A01538.headed.txt,-0.476021778,-2.041882944
A01539,A01539.headed.txt,-0.608116765,-2.427547769
A01540,A01540.headed.txt,0.685559156,-0.962237783
A01541,A01541.headed.txt,0.334724955,-0.213283201
A01545,A01545.headed.txt,0.381313293,-2.946140573
A01547,A01547.headed.txt,-0.122959823,-1.07958314
A01548,A01548.headed.txt,-0.60571719,-1.410049523
A01550,A01550.headed.txt,-0.693277253,-2.402590207
A01551,A01551.headed.txt,-0.76086342,-2.717110776
A01552,A01552.headed.txt,-4.257446532,-1.278620038
A01553,A01553.headed.txt,0.156457273,-1.308083911
A01554,A01554.headed.txt,-0.552164333,-2.453925883
A01555,A01555.headed.txt,0.908609269,0.844724045
A01556,A01556.headed.txt,-0.866108776,-1.969914091
A01558,A01558.headed.txt,-0.253483522,0.608178701
A01559,A01559.headed.txt,-2.083257175,0.278148164
A01560,A01560.headed.txt,-3.437069876,2.160665937
A01562,A01562.headed.txt,-1.41993197,1.564603935
A01564,A01564.headed.txt,-2.954175797,1.939303519
A01565,A01565.headed.txt,-4.023127016,0.420369749
A01566,A01566.headed.txt,3.164758586,-1.47576961
A01567,A01567.headed.txt,3.000194065,1.919466905
A01568,A01568.headed.txt,4.362782113,0.889736003
A01569,A01569.headed.txt,-4.473147965,-4.927999239
A01570,A01570.headed.txt,1.494594992,-4.677948858
A01573,A01573.headed.txt,-1.623892091,0.72503976
A01575,A01575.headed.txt,-0.096793348,1.375556601
A01576,A01576.headed.txt,-1.135659045,-0.736606321
A01580,A01580.headed.txt,-0.523053196,0.186513614
A01581,A01581.headed.txt,-0.453405894,-0.406686329
A01582,A01582.headed.txt,2.585965869,-0.000636086
A01584,A01584.headed.txt,-1.986366215,2.543111229
A01586,A01586.headed.txt,-1.855042102,-8.1399422
A01592,A01592.headed.txt,-2.519088332,0.724988617
A01594,A01594.headed.txt,1.159778263,-0.640202301
A01596,A01596.headed.txt,-0.070408455,-0.340507249
A01597,A01597.headed.txt,-1.386166121,-1.976858844
A01598,A01598.headed.txt,-2.437227161,-4.181754097
A01600,A01600.headed.txt,-0.964892499,1.245076359
A01612,A01612.headed.txt,-3.13500984,0.426073905
A01615,A01615.headed.txt,0.409890694,0.775273922
A01617,A01617.headed.txt,-2.308858481,-1.477941578
A01618,A01618.headed.txt,-0.942032005,0.139793817
A01622,A01622.headed.txt,-4.499346149,-3.5013842
A01624,A01624.headed.txt,1.54057857,0.180208065
A01627,A01627.headed.txt,1.03202489,0.670720587
A01628,A01628.headed.txt,1.393824955,1.727329
A01629,A01629.headed.txt,0.604426292,-0.355965977
A01631,A01631.headed.txt,0.011781457,-0.532414279
A01632,A01632.headed.txt,0.269647168,1.477677261
A01635,A01635.headed.txt,0.001470922,1.775898224
A01637,A01637.headed.txt,4.176876019,-1.492993546
A01638,A01638.headed.txt,4.234096572,-1.467512483
A01639,A01639.headed.txt,-1.616361578,-4.394968245
A01645,A01645.headed.txt,-0.008698395,2.095372564
A01647,A01647.headed.txt,-0.570582125,2.149899669
A01648,A01648.headed.txt,-0.655390565,1.568655852
A01653,A01653.headed.txt,-1.74543359,-3.878618406
A01655,A01655.headed.txt,3.876783033,1.390667099
A01656,A01656.headed.txt,0.486191618,-1.071260562
A01657,A01657.headed.txt,1.415739357,2.336165068
A01658,A01658.headed.txt,-5.165363846,-2.858526808
A01661,A01661.headed.txt,-4.186987304,-1.40859842
A01662,A01662.headed.txt,-4.62034113,-2.209701255
A01664,A01664.headed.txt,0.496616737,1.056351485
A01666,A01666.headed.txt,1.306589433,0.155625593
A01673,A01673.headed.txt,-4.197172943,-5.428733362
A01675,A01675.headed.txt,-3.586726048,-4.054394878
A01676,A01676.headed.txt,0.968136388,-3.510435227
A01678,A01678.headed.txt,-0.442261452,1.752907162
A01679,A01679.headed.txt,1.051900167,-0.631239463
A01680,A01680.headed.txt,0.30033189,0.053951069
A01681,A01681.headed.txt,-0.019986639,-4.332058661
A01682,A01682.headed.txt,-1.370240127,1.614769004
A01683,A01683.headed.txt,-1.929707261,-0.409581306
A01684,A01684.headed.txt,1.344763691,1.055832625
A01685,A01685.headed.txt,-0.565851228,1.265604434
A01689,A01689.headed.txt,-3.216789571,-2.551805203
A01690,A01690.headed.txt,1.141743829,-0.547434331
A01691,A01691.headed.txt,0.856621855,-0.863642269
A01692,A01692.headed.txt,-3.712099987,0.964452312
A01694,A01694.headed.txt,-1.207874206,1.640576125
A01695,A01695.headed.txt,1.278926331,-7.195204118
A01697,A01697.headed.txt,-2.741537571,2.660920246
A01698,A01698.headed.txt,2.240784168,0.739328137
A01700,A01700.headed.txt,3.559398796,0.61137157
A01701,A01701.headed.txt,2.997580411,1.286335683
A01703,A01703.headed.txt,3.151512789,1.923519
A01704,A01704.headed.txt,0.732697714,1.58954803
A01705,A01705.headed.txt,1.035100374,1.376658027
A01706,A01706.headed.txt,-1.199820782,0.801996655
A01707,A01707.headed.txt,-4.136997983,0.955906687
A01711,A01711.headed.txt,0.590703051,2.165064185
A01712,A01712.headed.txt,2.332664185,0.933196463
A01716,A01716.headed.txt,-1.24318223,1.721391783
A01718,A01718.headed.txt,0.023998255,1.250897078
A01719,A01719.headed.txt,-0.62252208,1.781557518
A01724,A01724.headed.txt,0.620249965,2.493399709
A01725,A01725.headed.txt,1.444156152,1.678613885
A01727,A01727.headed.txt,0.610414241,2.360733685
A01730,A01730.headed.txt,1.396140863,1.351186953
A01731,A01731.headed.txt,-1.720111131,1.090125115
A01735,A01735.headed.txt,1.816585065,1.413922249
A01736,A01736.headed.txt,2.70781322,1.572976197
A01737,A01737.headed.txt,0.017008015,0.815473498
A01738,A01738.headed.txt,0.273386506,2.35223493
A01739,A01739.headed.txt,1.186406091,2.270006181
A01740,A01740.headed.txt,-2.623713519,1.92252896
A01743,A01743.headed.txt,1.925308903,0.791342124
A01744,A01744.headed.txt,-0.340401162,-0.728454026
A01747,A01747.headed.txt,2.270391472,0.814973601
A01748,A01748.headed.txt,0.171436535,1.133379553
A01749,A01749.headed.txt,-1.936938212,-1.088231807
A01750,A01750.headed.txt,-0.470693327,0.141895458
A01752,A01752.headed.txt,-0.084997051,1.41289561
A01753,A01753.headed.txt,1.702849076,1.943926621
A01754,A01754.headed.txt,0.206345612,1.562707684
A01759,A01759.headed.txt,-0.724537973,1.255432902
A01760,A01760.headed.txt,2.468495497,-1.029191701
A01761,A01761.headed.txt,0.021769543,0.29596662
A01764,A01764.headed.txt,-1.822003262,0.865121531
A01765,A01765.headed.txt,0.813826656,1.531848517
A01767,A01767.headed.txt,2.574529082,0.654419532
A01768,A01768.headed.txt,1.975477715,0.391982664
A01769,A01769.headed.txt,1.495959463,-7.990847686
A01772,A01772.headed.txt,-4.547835758,2.583211396
A01773,A01773.headed.txt,-4.307927594,1.61423276
A01774,A01774.headed.txt,-1.551144728,-0.341378712
A01775,A01775.headed.txt,-3.730252709,2.567558148
A01776,A01776.headed.txt,-4.89355229,1.390336121
A01777,A01777.headed.txt,-3.341397286,2.256051391
A01779,A01779.headed.txt,-3.871431023,1.535328477
A01780,A01780.headed.txt,2.87286035,-0.104141927
A01782,A01782.headed.txt,-1.296012762,2.872338984
